time,phase1,phase2,phase3
946,(10556.165871795964+3455.358614425424j),(11203.727932266615+3670.0756100889257j),(7805.704231980969+2581.2267548183295j)
947,(10562.531805760056+3468.5960330041858j),(8952.001551785992+2940.608579615854j),(8061.394224556191+2653.0174706601038j)
948,(10435.771480553605+3427.4582733116354j),(8952.344724369326+2939.6830683703693j),(8102.3458476943415+2666.9140010475385j)
949,(10606.526643217567+3480.782251919584j),(9190.71235257231+3019.7024179989608j),(7837.5693294317125+2580.434669115314j)
950,(10705.773375272462+3495.1062305133764j),(9183.29526642396+3032.31105153162j),(4897.925027947676+1612.8926001338361j)
951,(10895.872233579059+3556.6474829889507j),(9182.755722588354+3033.1906297895994j),(4897.686185861602+1612.4645197861269j)
952,(11073.186474381058+3616.2765098343993j),(8788.209182680826+2905.0979676955453j),(5003.860950324415+1645.6601705610874j)
953,(11264.167690644512+3678.9751690228227j),(8591.863147462078+2841.5709333505083j),(4908.395406965047+1613.4833297127198j)
954,(11399.94202041886+3722.6157810830346j),(8567.51708888855+2834.387979441356j),(4884.428083205154+1605.3799727560972j)
955,(11126.566265390915+3623.591000683194j),(11037.025941327414+3647.0717931541067j),(4955.334072156225+1635.315228906555j)
956,(11289.40530160983+3675.3157806609565j),(11114.482509663594+3674.1728123456082j),(4759.201017320572+1570.4608745412042j)
957,(11515.813245689591+3747.2291363530753j),(11601.941270252837+3836.7354421140926j),(4758.553364085176+1570.6955589593513j)
958,(8232.15766245634+2688.9995814738927j),(10923.504615477257+3585.1800247775504j),(5046.834730930828+1670.1362761141836j)
959,(8010.658977416918+2618.3704056101697j),(11092.012870453087+3637.3483068355513j),(5370.164866703969+1778.0810847031955j)
960,(7718.61080295487+2523.4017918760005j),(10764.273579103487+3528.7979339469075j),(5478.427235903827+1813.8105485847332j)
961,(4655.735502796382+1521.495851932483j),(10885.573005755581+3555.561841790297j),(5365.930978861685+1782.000191109033j)
962,(6614.519649745514+2168.601798059592j),(8035.876383134258+2640.4857431285536j),(5601.779750305071+1847.4878022735284j)
963,(6654.559670530303+2181.436330587785j),(8449.370960316424+2775.4401597517885j),(5720.30339982447+1887.9032930635447j)
964,(6628.2932883210615+2172.0577996329034j),(9002.755946446174+2956.84764159469j),(5719.815725194799+1888.8876929375488j)
965,(4708.378133047919+1545.1084075618523j),(8965.30304161854+2934.663279258061j),(5952.834619872647+1970.0356479569516j)
966,(4810.655253621012+1574.698474485101j),(8734.048689786665+2863.985141602359j),(3682.76671795049+1220.9707106124947j)
967,(4874.77870232329+1590.1305108364995j),(11850.75067499137+3883.7588259057466j),(3536.093940554981+1177.898592639993j)
968,(4848.924842051824+1581.7295053421763j),(11834.538237724539+3878.3659693542604j),(3596.358219751092+1197.8140239109218j)
969,(4864.705542241096+1587.4222339257017j),(11938.92047187719+3911.7741990476934j),(3706.8249022690848+1234.708844536391j)
970,(5113.120982006917+1671.188055336083j),(10781.420041107565+3537.1517466051732j),(3881.890020543206+1289.4864005466895j)
971,(7648.70160226487+2508.7033517624013j),(10581.52025269021+3473.751712024325j),(6112.189362065026+2020.8069190214633j)
972,(8090.787092943183+2652.8544374526846j),(10629.648765613838+3491.9583489226334j),(6084.729007438292+2010.7833810391542j)
973,(7871.821498505512+2573.85330229014j),(12908.133282095052+4226.569323474833j),(6019.312029798401+1999.0564381739905j)
974,(5669.232855036361+1849.1951086524907j),(12861.954689929808+4206.739935163028j),(4228.07266498091+1410.5191905950292j)
975,(6105.060389715925+1990.2174906491687j),(13062.308625457028+4275.177683957553j),(4183.116692936112+1395.4588164160432j)
976,(6393.23195365234+2082.2571606951888j),(13447.91400355804+4403.037748630493j),(4182.240765604231+1395.3568841745232j)
977,(6353.218456253366+2069.166551854758j),(13295.120459680116+4351.138356615902j),(4113.887055611199+1372.5600799694434j)
978,(8680.825091144448+2808.618247669574j),(15679.018785494975+5170.112253235234j),(4014.4125670955564+1336.6940730623205j)
979,(8716.105221484688+2843.92443540241j),(13055.051534496273+4304.503187620463j),(6045.160046827491+1999.937763604948j)
980,(8883.23656426263+2897.344460170602j),(13035.359401279446+4299.325865727337j),(5905.221749142243+1953.7607728128717j)
981,(7121.782933904889+2333.539463704624j),(10461.395924776387+3434.192657060588j),(5786.753406193269+1915.657230550463j)
982,(7236.467009760757+2362.036853287996j),(10533.698218502785+3468.2039699671523j),(3980.9378336108475+1318.8307108784572j)
983,(8871.797989779761+2886.94293292217j),(11205.396452873752+3697.799902530164j),(3968.08088069965+1313.2882217908277j)
984,(9087.873389184553+2949.429599980712j),(13400.858096118733+4420.359784293935j),(4080.086750415474+1355.5846811171123j)
985,(8869.91099747913+2877.6134967754906j),(13651.358172062919+4501.823408696788j),(4039.809838502983+1342.8018485828331j)
986,(8764.495245004222+2844.259238810229j),(13551.807568491027+4467.779438857383j),(4080.2983959747953+1356.2432302630805j)
987,(8878.441082614894+2882.0293757059326j),(13195.532298020427+4353.742044648711j),(4017.566737314195+1333.7892890628627j)
988,(9337.79384537021+3042.974539696348j),(9719.938781564058+3214.001266820694j),(4204.8838530782195+1386.8329601247297j)
989,(12465.96590764598+4059.01040282827j),(12196.695398078486+4045.7776759627577j),(4306.569539988624+1418.8353376801206j)
990,(12889.128444961758+4187.7870502027035j),(14581.777980923911+4837.202753508208j),(4436.487200906292+1465.8188163366788j)
991,(14876.855156255053+4791.233543165358j),(21752.98835274147+7207.739609608992j),(5077.986407573956+1696.0597229139125j)
992,(15021.408395698696+4840.005176367515j),(19831.15704341347+6569.62471688567j),(5138.580098853383+1714.5208862420961j)
993,(16140.185040134329+5195.474847652561j),(20139.125502147544+6684.047928486109j),(4904.719391371626+1635.52174645214j)
994,(13810.461607984444+4501.960808831278j),(12929.797362024234+4284.852781425457j),(6936.5736919395085+2286.6457368415186j)
995,(16517.96447441097+5357.175841466439j),(15135.958643910522+5040.21942380337j),(7141.032943998401+2354.7549720168713j)
996,(16519.451489630745+5348.639527100311j),(15612.78325158219+5200.868880648478j),(6715.702935592479+2216.8971281898052j)
997,(18050.589887002327+5944.078395279712j),(15821.86083918067+5219.6633924573125j),(14358.31202466887+4673.13632730208j)
998,(17883.179501897495+5906.909938884982j),(14015.59413125587+4633.052722513004j),(14333.672756908723+4634.613818461703j)
999,(18019.290231889343+5933.723128978453j),(16345.030255566337+5395.54259943372j),(14495.278805881262+4712.4261301120205j)
1000,(16452.183625629663+5322.544473226141j),(14987.53935440188+5000.27706529352j),(5172.190253168427+1706.2198315511414j)
1001,(16580.51924204856+5365.582796843736j),(14698.177707140962+4905.642960813303j),(5232.707669434311+1724.6880561968471j)
1002,(18806.713223073322+6075.565329940005j),(14327.96620069082+4806.240888015469j),(5487.583147314772+1802.4903441257331j)
1003,(18684.97592040269+6045.475167667226j),(13355.509145230884+4480.017030331824j),(5449.302767551625+1786.4450891238735j)
1004,(19016.103832288354+6168.977518665328j),(11298.696886696123+3794.5650405631677j),(5399.057062163639+1761.8811471121328j)
1005,(16305.949641112657+5294.512784688317j),(13051.874818746503+4357.096506567137j),(5512.222562380659+1809.6828966378596j)
1006,(16260.6355110671+5288.908194072065j),(10804.10456134333+3610.816917358975j),(5336.580394406801+1747.1036724252758j)
1007,(16421.57972627634+5340.025472381293j),(10831.254991401904+3621.0975981035886j),(5267.909785163538+1724.3512705623943j)
1008,(16015.711525329987+5218.154367533593j),(9087.230339242178+3038.0922515295247j),(5286.543289150636+1727.3594090293607j)
1009,(12879.28704397554+4192.820905285043j),(9333.722776241044+3109.1183906206047j),(5049.954006140684+1655.7823073490454j)
1010,(10604.619508233198+3445.496096291446j),(11955.053811443988+3958.182385923158j),(5008.8862322934265+1655.9435234997436j)
1011,(14061.195236335876+4569.755198549044j),(11925.970706303502+3965.4275624308493j),(5168.182386100769+1702.9508641547282j)
1012,(15871.557990531357+5155.251896041718j),(11909.943679719425+3971.1363599115793j),(5326.644153990411+1751.6022795770593j)
1013,(15992.053182697146+5193.324998373813j),(12077.60333434883+4027.247196077774j),(5395.789205542756+1774.548038903833j)
1014,(15770.915207235683+5120.060803367786j),(12409.998449059989+4135.968745129171j),(5417.734232399197+1783.2786746150778j)
1015,(12431.323096425114+4053.156703700614j),(11877.0278442723+3924.626187148401j),(5423.854920717682+1792.6132592651124j)
1016,(12544.639863825603+4088.5803456975405j),(11837.065747954442+3913.2570609043923j),(5237.22228579897+1730.5992859642083j)
1017,(12707.541879395034+4140.791485446295j),(11837.334356569943+3914.7600381208003j),(5094.2173827192655+1683.5122728424376j)
1018,(10733.25145848746+3510.5493039804596j),(9189.865284179443+3036.088693730258j),(5130.953016063579+1689.905079946067j)
1019,(13697.313287266858+4466.302689552564j),(9328.011251582477+3103.5289598905965j),(5053.397502047466+1657.80744578351j)
1020,(14000.367603438333+4563.263941116196j),(9874.789444920549+3285.0371972585226j),(5073.758857714148+1665.7726731411435j)
1021,(13988.69230943502+4559.377710676482j),(9915.463242146707+3298.4436793289024j),(5073.724417048961+1665.8461235122556j)
1022,(14871.529362269173+4844.191181771623j),(10933.367039944553+3639.4690086442783j),(5513.925042796049+1810.5581016767258j)
1023,(13896.87910326468+4518.004579915104j),(12692.165117411449+4219.617160984507j),(5135.393051796651+1691.585118347628j)
1024,(16539.287483782387+5353.361457619412j),(14535.081930276672+4848.8680313570385j),(5352.116564696439+1763.14546223569j)
1025,(18798.60151373625+6122.131954738365j),(13738.74763822023+4579.78071930387j),(7181.577539222809+2358.2098083331475j)
1026,(20002.24344976247+6540.803477890224j),(9299.142951872913+3114.102286154298j),(7194.106721750969+2341.2504655314324j)
1027,(19908.753888374256+6539.252695227071j),(7370.118723944257+2465.8076612645364j),(8765.778431135992+2842.620293619245j)
1028,(17394.955269096896+5689.365355772625j),(7393.222102621889+2474.847481185529j),(7081.101827912746+2301.292666302471j)
1029,(19668.370287380854+6409.264368781834j),(9208.151152456096+3093.137442194444j),(7174.249031543193+2330.853299496037j)
1030,(16428.752032163273+5349.076160434422j),(9033.971376772548+3024.728550195726j),(4707.2004657050775+1535.6300774117544j)
1031,(16459.784441225904+5358.030810229218j),(8779.16037517933+2940.9959341108806j),(4707.090979794687+1534.132866931427j)
1032,(16338.624464599201+5339.5661740963105j),(7322.522803318715+2451.5512554809447j),(5823.829886309782+1891.8898839946655j)
1033,(15558.42158253459+5085.999227066463j),(7379.700114588453+2467.5800114786143j),(5825.081297291716+1894.3755534069946j)
1034,(13292.923373562464+4345.591894804479j),(7636.771331901518+2545.6968910918727j),(5787.790031403828+1886.9737725213154j)
1035,(12959.151196783763+4229.112483131448j),(7328.950153884658+2445.213524413572j),(4867.2816588965015+1588.3816702614922j)
1036,(13346.838976912686+4357.869990274966j),(7320.550681663704+2442.878837015204j),(5152.129904358626+1680.357319097655j)
1037,(13857.721333029214+4524.226068352087j),(7276.172261806392+2429.997649149497j),(5186.678487145654+1690.520735725651j)
1038,(13717.793433548773+4479.509221747472j),(7116.444573664279+2376.493227605787j),(5287.682972116266+1723.9577253041225j)
1039,(10865.128141125471+3556.127683015833j),(7012.855867894225+2329.1031886229694j),(4927.783272949034+1613.1809740693056j)
1040,(11019.483155579937+3599.408770300096j),(9463.403754599814+3138.8721714746407j),(5057.758226474559+1660.841085186984j)
1041,(11528.55105601107+3766.1489692397604j),(9629.663713911226+3195.043097775329j),(5145.8404970108495+1689.6957369131742j)
1042,(13984.157295434672+4557.99832212756j),(9735.658286833459+3243.5041326219307j),(5091.413654915661+1666.829346428301j)
1043,(14360.526938602039+4680.117849996264j),(9796.038227971494+3265.2286929692214j),(5171.1418295681115+1692.590192292446j)
1044,(14019.312577421959+4570.835692699085j),(9921.224649587652+3304.2348923155623j),(5354.688048974102+1753.9625535923503j)
1045,(9129.57824469569+2989.118160400466j),(9997.984184125744+3301.2776903268878j),(5347.258499365963+1762.9161592365958j)
1046,(9439.437490476532+3090.9515679541296j),(9999.51345829036+3303.01632063768j),(5480.689459732312+1805.5063509083484j)
1047,(12176.350283310136+3965.4836361688926j),(12097.795518222403+4012.7559058846373j),(5866.207734660785+1933.441798630779j)
1048,(12200.824947507843+3973.0203413746253j),(12249.180845022607+4063.1146656044075j),(5637.0463149762545+1858.1031906382025j)
1049,(12774.48180374679+4160.571822826973j),(13445.94664510883+4457.074666407185j),(6060.075084444927+1999.9596099439668j)
1050,(9265.416274092078+3032.245986440922j),(11507.443912391653+3794.6674153995664j),(5624.22520481141+1858.6681712441778j)
1051,(8854.428280066504+2899.270137271895j),(11407.857314755493+3759.5569657262854j),(5625.189549137631+1859.4910594349824j)
1052,(8983.309646226126+2944.5841214180205j),(9877.898895237135+3258.70615995224j),(5742.87893270939+1892.9634511580925j)
1053,(11289.179669870107+3698.4779212250182j),(9418.578333429763+3118.223534497751j),(5878.131807464441+1931.2789120420944j)
1054,(11636.898600240193+3811.2542199121526j),(9362.06432001829+3101.8273951227616j),(5709.083382742729+1874.8208752683408j)
1055,(11531.738439043658+3776.962997209556j),(9504.354592336935+3148.12449349929j),(5862.366086555071+1925.6331699171244j)
1056,(9786.98201360808+3208.7172144084698j),(9331.801148602106+3082.485753941718j),(5855.1859812926605+1926.9531437357325j)
1057,(9909.208593454292+3249.758333494046j),(9383.209157532652+3099.1058464956845j),(6022.014881044011+1981.6653495361022j)
1058,(9889.377532081937+3242.985470071379j),(9492.121464377848+3134.923878159021j),(6025.355669385213+1982.8830604924021j)
1059,(9323.087287133923+3060.576394742362j),(9345.589512782544+3082.7004754258865j),(6402.116235201464+2107.211848693672j)
1060,(9410.991479876284+3085.3857364126707j),(9217.099643387863+3043.979414314489j),(5588.026122073587+1839.1726844314398j)
1061,(9777.329748338849+3207.474302229626j),(9371.935817346664+3095.1035196792045j),(6374.192078567455+2096.2581316184687j)
1062,(10428.979834949934+3420.3658493743796j),(9229.7817284872+3051.351083491945j),(6373.1654373924175+2093.88411981629j)
1063,(10179.001021834549+3337.5461182379786j),(9332.374915894226+3084.486042496476j),(6286.2596503938+2066.37087903284j)
1064,(9247.022992773265+3029.659878197345j),(9429.5557906205+3114.124538092193j),(5371.906697282178+1769.2016904113812j)
1065,(13662.314196545294+4485.302856687736j),(9225.668053770529+3060.212188294192j),(8594.267412231504+2806.0266388009345j)
1066,(14434.472508082423+4736.319397159783j),(9235.717604784957+3067.777062347546j),(8598.962451041563+2805.205822552784j)
1067,(14698.053073473731+4833.0691512081585j),(7030.675453957176+2339.2277626025166j),(8765.721647657341+2850.120613576142j)
1068,(9883.961802616615+3259.623189304156j),(9211.006995842832+3036.6961848976275j),(8818.836159199542+2889.697326681619j)
1069,(10107.924368351703+3332.014283491995j),(9429.481185392202+3109.700290920296j),(8789.347083214137+2880.3861960378063j)
1070,(10874.310716848377+3585.3685744999834j),(9488.814652366305+3130.823969908236j),(9030.44498893645+2957.5776076972606j)
1071,(10732.30310029293+3536.4797160514686j),(9611.70017300554+3171.662082219538j),(8726.651674225322+2859.4644638635255j)
1072,(10646.235295996812+3509.7173122519425j),(9482.706628768141+3128.4365890283257j),(8849.480702977555+2899.1196083030363j)
1073,(10772.330703242058+3549.498349886453j),(9740.22542338862+3214.0957530953606j),(8750.673380093991+2867.8713902376567j)
1074,(11132.133063902027+3668.184046812052j),(9948.25652033002+3283.424446653034j),(8827.324324145202+2892.508207935362j)
1075,(10625.770320913492+3502.247183895488j),(10010.204097467655+3301.391904095599j),(8885.464261282832+2913.3383122321675j)
1076,(10434.761955803557+3431.62491075892j),(11849.219928903804+3901.6789431501065j),(8839.832065765548+2910.3307114479194j)
1077,(10469.956480838277+3443.560965173221j),(11976.752644889379+3942.8761486867697j),(9007.861490483838+2965.9744606707695j)
1078,(10325.91903595854+3397.847505892364j),(11956.372189355476+3934.2238763242094j),(9202.227818276657+3030.27390662023j)
1079,(12943.25597789314+4261.500663308575j),(9527.376150041327+3153.805546919496j),(9201.385532169043+3005.2428909363416j)
1080,(17506.239870569643+5773.12428790396j),(9816.416455932931+3263.918345192673j),(12090.22426362698+3919.456894255693j)
1081,(19989.126464583278+6558.439534703168j),(12476.667333909456+4162.856222482647j),(12066.176134729098+3920.081580424423j)
1082,(20370.501865348942+6663.037746861614j),(14404.354296022451+4807.0938919498485j),(11969.963396126099+3902.0669210172205j)
1083,(19519.42024330975+6377.487352915556j),(14325.912156658327+4776.371305631967j),(9922.044297660566+3244.652030206897j)
1084,(17460.043997759418+5706.049137554995j),(14391.59765583068+4784.59978113248j),(9578.813638898466+3140.759268685587j)
1085,(17962.357981233457+5855.775909098411j),(12618.581834024553+4212.505575506666j),(6689.439213504394+2188.5954510397705j)
1086,(17174.593988319546+5591.928238893217j),(12782.025451190435+4266.893301737798j),(6601.479333316145+2160.2998899770364j)
1087,(17199.696812065587+5572.676740886059j),(15641.612380882169+5218.520002291515j),(6199.671998269873+2041.130165992835j)
1088,(17279.32412931522+5611.406242028928j),(15678.314276370347+5223.4674319139485j),(8054.902759592174+2649.612924671839j)
1089,(17352.1239778045+5636.663575726631j),(15615.085550625367+5202.58155291239j),(8372.519436768982+2752.9017418830827j)
1090,(17157.66643712741+5569.087459294477j),(15970.180687164408+5321.615617933315j),(8235.572349660628+2710.7068197550366j)
1091,(16587.899178068885+5371.157132911925j),(15841.04284094066+5283.532515200307j),(6170.208962716014+2033.355412525854j)
1092,(16634.88969997064+5384.146439668384j),(16172.967993408614+5394.201124880377j),(6085.010771567425+2006.3743629217684j)
1093,(19558.70157123851+6325.803941195962j),(16264.853632173996+5447.070321791974j),(6257.112296844339+2055.832135798755j)
1094,(19397.72440391822+6273.698887389355j),(16191.61725963315+5421.998531497344j),(6268.613641479657+2059.390006600189j)
1095,(16758.462148363706+5450.845954644577j),(15782.711788589764+5246.872613694489j),(7365.734979695521+2426.0948028253247j)
1096,(16959.35700277976+5536.3593898099225j),(15682.203953522763+5204.036900740773j),(9506.492404183547+3124.578013578262j)
1097,(19485.39804848472+6373.551410615088j),(12564.160123597698+4195.201591310666j),(9576.737314176116+3116.270511925637j)
1098,(19700.492249073708+6423.055857368192j),(14853.007508677612+4959.872207088384j),(9568.967860467388+3126.8049260806097j)
1099,(19698.340440267773+6395.567066261537j),(14903.35461569722+4988.881444777564j),(7259.205286446742+2375.2636595080444j)
1100,(17326.315026540356+5629.0037121853375j),(15087.282918547442+5032.4265412393515j),(6634.317387752899+2179.2270734646563j)
1101,(17329.123858896874+5645.383090836417j),(13031.260880810347+4347.713421769472j),(6663.747833321058+2180.2840326748196j)
1102,(17108.67024315899+5578.7130720862315j),(12693.075092305542+4232.205057544229j),(6904.120888249653+2259.339525729295j)
1103,(17489.030123049888+5701.744779999269j),(12899.953727404543+4302.941274868643j),(6943.622042656819+2272.273650203224j)
1104,(17423.5933425207+5679.528214897299j),(12978.270319256244+4329.005004282914j),(7040.25683946171+2304.3969917179656j)
1105,(17256.6853339757+5625.016927609838j),(13097.935736707117+4367.179886825815j),(7049.682140644001+2308.531220998143j)
1106,(17351.084757841385+5657.225039813261j),(15035.037713065827+5002.790350874961j),(8327.925039650558+2734.2127765118767j)
1107,(17317.299545735365+5672.58242575139j),(11558.722428525442+3850.3423476981325j),(8268.911721923505+2695.145688707282j)
1108,(20562.370694805813+6696.030650565132j),(14163.687880598894+4744.057700828889j),(8191.298674187197+2671.8805702858763j)
1109,(20776.14804881976+6740.390100600462j),(14329.250179837862+4810.964414986225j),(6616.542824811143+2160.9522428301448j)
1110,(20408.009978917136+6622.213909724876j),(14380.86860608026+4825.101827695548j),(6546.799278571601+2139.4987373171084j)
1111,(18678.756707083547+6066.849753799525j),(14326.620190908367+4793.451332806697j),(6368.894834915658+2086.499455801035j)
1112,(18975.515980166536+6166.799935904364j),(13926.399447209078+4661.229064800338j),(6482.004811698181+2121.5530147495274j)
1113,(15653.978208018632+5099.642684728088j),(13835.252996024654+4604.627498007371j),(6870.530799682888+2257.770937251004j)
1114,(15549.723127699519+5076.4842206666735j),(13569.618659947017+4510.9008533575425j),(7882.833124297247+2587.8218408419507j)
1115,(15427.435929930338+5033.646470917183j),(14233.473531448328+4729.022338453229j),(7853.323847284266+2582.2473519426067j)
1116,(15056.82401615024+4914.010416067127j),(14110.033131695405+4686.259950998047j),(8025.9547815184915+2638.67568778066j)
1117,(15059.534559824535+4908.750893236298j),(14229.421051142104+4729.327451609884j),(7360.291900927507+2420.9139999453946j)
1118,(14613.74296840248+4762.627079247802j),(14521.619355299175+4822.473516560636j),(7347.386003266902+2419.5292583720156j)
1119,(14686.412437496414+4804.787384246951j),(14526.261353510772+4812.404782687183j),(9787.656003890374+3219.5321753430962j)
1120,(15122.539655124903+4975.839848990693j),(14327.60877066845+4733.730474588637j),(12680.832457573166+4157.104633060881j)
1121,(15057.617331695674+4958.935543549923j),(13514.440899558274+4465.541374074773j),(12775.36220637428+4182.831333844613j)
1122,(15208.32775617753+5000.11392633189j),(13211.537231642029+4372.445747781095j),(11439.130315114937+3744.0887265772594j)
1123,(15086.28912546657+4982.535364695689j),(13264.89243720822+4375.803033941277j),(13935.894367102732+4557.965241411859j)
1124,(15189.189009211608+5030.754736072033j),(11046.952390519156+3646.980343027214j),(13735.220979233536+4472.274030842522j)
1125,(17755.378403101764+5852.706938498533j),(11488.097439683133+3810.482597617877j),(11734.097494442212+3820.7847691604034j)
1126,(16528.269005086644+5451.263606659987j),(11368.18156095218+3763.6306927459j),(11545.432292121763+3765.342425705762j)
1127,(18250.388688598403+6014.190619125914j),(11476.656467712053+3807.292538551508j),(11428.379398750381+3722.2889781091612j)
1128,(16215.180887160092+5359.333414762298j),(8885.502605570893+2934.963486481289j),(11758.628241735696+3834.165701660759j)
1129,(16435.56918968912+5434.582024191861j),(8332.325556384469+2754.070605305262j),(11698.706229745669+3809.90896756462j)
1130,(16385.430824975843+5423.481125615581j),(8329.09935302838+2750.5794223534326j),(12779.578322532398+4163.61474899408j)
1131,(15746.614004876777+5213.049031138291j),(8371.514849178713+2760.6303204143896j),(12741.355941314006+4155.762797179543j)
1132,(15936.122225340105+5274.797582962214j),(8552.62751463315+2820.8326822885406j),(12720.25052880289+4149.463996727947j)
1133,(16096.737167187735+5355.460891198183j),(6641.157617343395+2187.258893841653j),(14529.299184204066+4710.421509667916j)
1134,(16361.791508614664+5444.080467332788j),(6604.482524565789+2175.7657260560945j),(14631.580847867363+4742.038538661212j)
1135,(16608.943519224533+5523.877916326678j),(6673.475192634243+2199.718578416647j),(14496.32511272543+4698.958765648471j)
1136,(16949.929465940277+5591.984125123722j),(8897.5799799954+2944.368071908445j),(10589.636211199753+3454.65978563051j)
1137,(17980.145070467643+5927.865130852652j),(8836.936358621027+2930.804400310082j),(10467.57890565076+3409.9008277978355j)
1138,(18289.328293693576+6028.570245163244j),(8999.13084876314+2985.922120928318j),(10568.797455233716+3442.584394507906j)
1139,(18101.993925344756+5979.236847104664j),(7117.348962416195+2364.139215228752j),(10555.631458658261+3425.7483928913007j)
1140,(19135.107745246143+6293.583684696612j),(7070.128535281006+2361.2555220429567j),(8010.239940720232+2593.933321850295j)
1141,(18898.67015527917+6214.694267471248j),(7238.611582991825+2416.3027242181065j),(7842.913267362832+2541.0775103440174j)
1142,(18484.264107686133+6097.168612364178j),(7582.348565544504+2521.973031336126j),(9720.546875551698+3150.400845409839j)
1143,(13457.485989406083+4448.114738727504j),(7564.10810042822+2497.6037141099123j),(9817.429047714275+3199.700419096791j)
1144,(13537.994245677231+4470.7228579715265j),(7839.115434074391+2589.2211809790374j),(9471.651975308596+3090.3009291176286j)
1145,(13350.15950791824+4393.520041003065j),(7844.302375958399+2597.9081431672107j),(7435.014314994675+2427.9822470873924j)
1146,(13244.55743423546+4358.193485636758j),(8158.401798877178+2701.7382022354086j),(7421.978657188953+2424.3788516035215j)
1147,(13181.002014136748+4348.829768700733j),(7981.467390071564+2638.356729358287j),(9332.191185116873+3046.9687762923213j)
1148,(13320.973811854401+4411.148229542513j),(8087.653784680575+2666.0168415625694j),(11534.127146009592+3761.769526139129j)
1149,(13259.068630357722+4389.625858081491j),(8293.045866695347+2732.995479652639j),(11492.851609339752+3750.6924519506897j)
1150,(13429.788528027684+4433.027788396364j),(8229.018384467232+2718.017856206641j),(9352.62693020973+3052.8604592460024j)
1151,(13115.115627762969+4347.6185442200995j),(8182.595844143625+2692.9854249980567j),(11692.280342474238+3811.076108249617j)
1152,(10540.883143799048+3497.326740760009j),(8268.366389050982+2713.965465880037j),(11676.709509853848+3814.0796847509478j)
1153,(10268.604438268138+3410.4751445298757j),(7648.6654079418895+2509.9704104930765j),(11772.834511576308+3841.823306191575j)
1154,(10771.813242258959+3562.7526040627595j),(7878.536964225592+2593.811509285339j),(9902.081586599354+3236.113935291802j)
1155,(12897.59933487806+4251.809986601398j),(9106.402668709243+3009.726590649763j),(9890.021994026823+3229.7404377975j)
1156,(14926.060329329619+4930.1765327360545j),(9173.957132241727+3030.3312046166993j),(10714.948094626368+3497.3530962106797j)
1157,(14587.027644057494+4822.078660727183j),(9186.170305661864+3030.6114617543935j),(11179.101475655483+3650.516477977604j)
1158,(12070.25367883653+4003.1202883896076j),(7276.835665748455+2391.1732443131377j),(11202.064681400316+3657.009282615998j)
1159,(10633.471594768056+3521.6355366287908j),(8970.430703807895+2944.9805573581184j),(11494.920741187609+3763.3170621196937j)
1160,(11809.349746633521+3893.421059410823j),(12608.497530190849+4129.744572612694j),(11476.498207226368+3786.253745392734j)
1161,(11728.988052936786+3867.8939047628687j),(12340.22601059387+4040.954225657966j),(11518.128415603787+3799.1752935752265j)
1162,(10697.799334287232+3534.343348207635j),(10873.136234930382+3557.5979750795045j),(11369.066911631284+3743.7221878813257j)
1163,(9751.939750732623+3231.14658227163j),(10733.481051382352+3502.8132363737104j),(12690.262062478874+4171.927109675032j)
1164,(9732.478883449872+3209.4267955909722j),(10998.361068131497+3599.6409916255416j),(10446.776505601967+3441.577612516037j)
1165,(9506.759217489174+3148.756835971976j),(8038.303312125312+2641.420025829611j),(10522.35627660107+3436.505959219026j)
1166,(9629.242856145745+3163.830470805811j),(11374.395398756522+3733.2581038336966j),(8824.158761598119+2913.6174659383496j)
1167,(9655.559068716675+3164.974003008629j),(12661.270684955289+4150.794889878537j),(8554.463650745638+2834.6003737821306j)
1168,(10269.170632438449+3364.072550367466j),(12630.388730347637+4144.359498331485j),(8542.887600638844+2829.4300645697485j)
1169,(12844.000134048067+4196.606820886102j),(12983.751435828694+4282.3427057876825j),(8494.581030350784+2805.1489922669184j)
1170,(12442.297712986863+4050.134753766433j),(14554.789673092611+4797.767840554828j),(7793.566830631555+2585.3295045772747j)
1171,(14488.103152626907+4713.629716420215j),(14451.822101878544+4782.00249877779j),(7788.679348889423+2575.981964006801j)
1172,(14176.958208307773+4616.398190255956j),(14230.453984288315+4704.681520382659j),(7933.909385804713+2623.9403171240556j)
1173,(15008.161154164603+4899.05283500412j),(12060.833775331675+3997.3868449323163j),(7797.518349568513+2564.653497305124j)
1174,(12903.711987289033+4214.405753216972j),(12196.800808314958+4027.72827540851j),(7704.894997884545+2541.9843250409795j)
1175,(13331.766807274014+4333.72736461222j),(14850.093434202303+4905.638919784772j),(7589.780212596842+2515.57913598117j)
1176,(13161.166797341817+4281.532804783101j),(14092.314129175476+4653.868904329185j),(7555.506150180164+2502.620735192921j)
1177,(13074.583225661165+4252.02551828579j),(14349.13222785529+4737.589774860623j),(7345.030068816804+2434.7476374294292j)
1178,(13368.95333356396+4348.415069200257j),(14200.352713462902+4691.48210853143j),(7294.376008345818+2416.2693272871757j)
1179,(13659.592968224038+4444.357672029314j),(14249.796356894558+4708.067618287163j),(7314.321195780055+2422.9227348728314j)
1180,(13768.61602156701+4452.205126499696j),(14674.452601307592+4871.10054190199j),(4748.432789392932+1575.033049436376j)
1181,(13355.645011319146+4317.577608044454j),(15062.74415989944+4994.969263987381j),(4798.584897969962+1593.582804232257j)
